InvoiceId,InvoiceDate,CustomerId,AddressId,TaxBase,TotalVat,Total
7150,2023-07-17,2,1,7150000,1501500,8651500
7151,2023-05-23,1,2,7151000,1501710,8652710
7152,2023-10-09,3,2,7152000,1501920,8653920
7153,2020-01-28,1,1,7153000,1502130,8655130
7154,2022-08-03,3,2,7154000,1502340,8656340
7155,2020-12-24,1,3,7155000,1502550,8657550
7156,2024-10-21,3,1,7156000,1502760,8658760
7157,2020-11-04,2,2,7157000,1502970,8659970
7158,2020-03-21,2,2,7158000,1503180,8661180
7159,2024-01-06,2,2,7159000,1503390,8662390
7160,2022-02-08,2,2,7160000,1503600,8663600
7161,2021-02-12,3,1,7161000,1503810,8664810
7162,2023-03-19,2,2,7162000,1504020,8666020
7163,2020-09-19,2,2,7163000,1504230,8667230
7164,2021-06-04,3,1,7164000,1504440,8668440
7165,2022-03-08,1,2,7165000,1504650,8669650
7166,2023-08-16,2,3,7166000,1504860,8670860
7167,2020-08-13,3,1,7167000,1505070,8672070
7168,2023-05-30,1,3,7168000,1505280,8673280
7169,2020-07-11,3,1,7169000,1505490,8674490
7170,2020-07-27,1,2,7170000,1505700,8675700
7171,2022-06-28,3,2,7171000,1505910,8676910
7172,2024-09-22,1,1,7172000,1506120,8678120
7173,2022-01-20,3,3,7173000,1506330,8679330
7174,2024-09-23,1,1,7174000,1506540,8680540
7175,2022-09-29,3,2,7175000,1506750,8681750
7176,2022-11-30,2,1,7176000,1506960,8682960
7177,2023-08-25,3,2,7177000,1507170,8684170
7178,2022-06-29,1,3,7178000,1507380,8685380
7179,2020-10-06,1,1,7179000,1507590,8686590
7180,2021-04-04,3,3,7180000,1507800,8687800
7181,2022-08-22,1,1,7181000,1508010,8689010
7182,2022-07-04,3,3,7182000,1508220,8690220
7183,2024-03-27,3,2,7183000,1508430,8691430
7184,2023-04-26,1,3,7184000,1508640,8692640
7185,2024-02-24,2,2,7185000,1508850,8693850
7186,2022-05-05,2,2,7186000,1509060,8695060
7187,2020-01-15,2,1,7187000,1509270,8696270
7188,2021-07-25,2,1,7188000,1509480,8697480
7189,2023-02-26,2,2,7189000,1509690,8698690
7190,2024-03-13,3,2,7190000,1509900,8699900
7191,2020-06-02,1,1,7191000,1510110,8701110
7192,2021-05-07,3,1,7192000,1510320,8702320
7193,2024-10-25,3,1,7193000,1510530,8703530
7194,2024-06-06,2,3,7194000,1510740,8704740
7195,2023-05-16,2,2,7195000,1510950,8705950
7196,2023-10-20,2,3,7196000,1511160,8707160
7197,2021-11-13,1,3,7197000,1511370,8708370
7198,2020-02-22,1,1,7198000,1511580,8709580
7199,2022-07-23,1,3,7199000,1511790,8710790
7200,2024-06-11,3,3,7200000,1512000,8712000
7201,2021-07-29,2,1,7201000,1512210,8713210
7202,2024-06-06,1,2,7202000,1512420,8714420
7203,2024-03-03,3,3,7203000,1512630,8715630
7204,2021-08-19,2,1,7204000,1512840,8716840
7205,2024-12-23,1,1,7205000,1513050,8718050
7206,2024-07-20,3,2,7206000,1513260,8719260
7207,2022-01-05,3,3,7207000,1513470,8720470
7208,2024-01-24,2,2,7208000,1513680,8721680
7209,2024-05-10,1,2,7209000,1513890,8722890
7210,2023-04-08,3,2,7210000,1514100,8724100
7211,2022-09-28,1,1,7211000,1514310,8725310
7212,2022-04-07,3,3,7212000,1514520,8726520
7213,2024-03-14,3,2,7213000,1514730,8727730
7214,2022-11-05,3,3,7214000,1514940,8728940
7215,2021-01-06,3,3,7215000,1515150,8730150
7216,2024-10-11,1,2,7216000,1515360,8731360
7217,2024-02-03,1,1,7217000,1515570,8732570
7218,2020-09-21,3,2,7218000,1515780,8733780
7219,2020-01-28,2,3,7219000,1515990,8734990
7220,2024-03-31,1,2,7220000,1516200,8736200
7221,2021-03-19,2,1,7221000,1516410,8737410
7222,2020-02-02,2,2,7222000,1516620,8738620
7223,2022-04-10,1,2,7223000,1516830,8739830
7224,2024-09-25,1,3,7224000,1517040,8741040
7225,2023-03-20,2,3,7225000,1517250,8742250
7226,2020-08-02,1,2,7226000,1517460,8743460
7227,2021-03-29,3,1,7227000,1517670,8744670
7228,2023-03-03,2,2,7228000,1517880,8745880
7229,2022-05-14,1,2,7229000,1518090,8747090
7230,2023-06-01,1,2,7230000,1518300,8748300
7231,2023-07-27,1,1,7231000,1518510,8749510
7232,2024-11-18,1,2,7232000,1518720,8750720
7233,2024-04-26,2,3,7233000,1518930,8751930
7234,2023-11-29,2,3,7234000,1519140,8753140
7235,2020-03-30,3,3,7235000,1519350,8754350
7236,2022-05-20,2,1,7236000,1519560,8755560
7237,2021-11-16,1,2,7237000,1519770,8756770
7238,2020-08-07,3,1,7238000,1519980,8757980
7239,2021-07-19,3,2,7239000,1520190,8759190
7240,2022-09-25,1,1,7240000,1520400,8760400
7241,2020-06-12,2,2,7241000,1520610,8761610
7242,2021-07-12,2,2,7242000,1520820,8762820
7243,2021-05-12,3,1,7243000,1521030,8764030
7244,2022-10-11,2,3,7244000,1521240,8765240
7245,2021-07-07,1,1,7245000,1521450,8766450
7246,2020-02-27,3,1,7246000,1521660,8767660
7247,2023-12-10,3,1,7247000,1521870,8768870
7248,2020-12-14,2,3,7248000,1522080,8770080
7249,2020-09-23,2,2,7249000,1522290,8771290
7250,2021-10-26,2,1,7250000,1522500,8772500
7251,2020-10-25,3,1,7251000,1522710,8773710
7252,2024-10-10,2,1,7252000,1522920,8774920
7253,2023-07-17,2,1,7253000,1523130,8776130
7254,2023-05-26,2,1,7254000,1523340,8777340
7255,2023-08-27,1,1,7255000,1523550,8778550
7256,2022-07-19,2,1,7256000,1523760,8779760
7257,2023-08-09,3,2,7257000,1523970,8780970
7258,2021-04-25,2,1,7258000,1524180,8782180
7259,2022-10-22,2,3,7259000,1524390,8783390
7260,2020-10-20,1,2,7260000,1524600,8784600
7261,2023-11-30,1,1,7261000,1524810,8785810
7262,2024-11-23,3,2,7262000,1525020,8787020
7263,2020-01-05,3,1,7263000,1525230,8788230
7264,2022-08-12,2,1,7264000,1525440,8789440
7265,2022-07-13,3,3,7265000,1525650,8790650
7266,2024-01-10,3,2,7266000,1525860,8791860
7267,2021-08-12,3,1,7267000,1526070,8793070
7268,2023-09-26,3,1,7268000,1526280,8794280
7269,2024-04-22,2,1,7269000,1526490,8795490
7270,2024-10-23,2,1,7270000,1526700,8796700
7271,2024-08-27,3,2,7271000,1526910,8797910
7272,2024-10-11,3,3,7272000,1527120,8799120
7273,2024-03-22,1,3,7273000,1527330,8800330
7274,2022-06-04,3,1,7274000,1527540,8801540
7275,2022-06-16,2,3,7275000,1527750,8802750
7276,2020-04-02,2,3,7276000,1527960,8803960
7277,2024-09-07,2,2,7277000,1528170,8805170
7278,2020-07-28,3,3,7278000,1528380,8806380
7279,2021-04-16,2,3,7279000,1528590,8807590
7280,2024-04-10,1,3,7280000,1528800,8808800
7281,2020-10-21,1,3,7281000,1529010,8810010
7282,2024-10-16,1,1,7282000,1529220,8811220
7283,2023-11-13,3,2,7283000,1529430,8812430
7284,2020-04-26,3,2,7284000,1529640,8813640
7285,2022-04-12,1,2,7285000,1529850,8814850
7286,2021-05-12,3,2,7286000,1530060,8816060
7287,2021-08-30,3,3,7287000,1530270,8817270
7288,2020-11-02,2,2,7288000,1530480,8818480
7289,2020-12-20,2,2,7289000,1530690,8819690
7290,2024-03-22,3,1,7290000,1530900,8820900
7291,2020-02-13,2,1,7291000,1531110,8822110
7292,2024-05-20,3,3,7292000,1531320,8823320
7293,2022-09-26,1,3,7293000,1531530,8824530
7294,2021-10-17,3,3,7294000,1531740,8825740
7295,2022-11-09,2,2,7295000,1531950,8826950
7296,2023-04-07,3,3,7296000,1532160,8828160
7297,2020-06-09,2,1,7297000,1532370,8829370
7298,2020-01-26,3,3,7298000,1532580,8830580
7299,2020-03-21,1,1,7299000,1532790,8831790
7300,2022-02-04,3,1,7300000,1533000,8833000
7301,2023-01-08,3,1,7301000,1533210,8834210
7302,2022-07-24,2,2,7302000,1533420,8835420
7303,2021-09-04,1,1,7303000,1533630,8836630
7304,2024-06-05,2,2,7304000,1533840,8837840
7305,2020-03-27,1,3,7305000,1534050,8839050
7306,2021-08-29,3,3,7306000,1534260,8840260
7307,2021-11-22,3,3,7307000,1534470,8841470
7308,2023-03-30,2,3,7308000,1534680,8842680
7309,2023-10-08,1,3,7309000,1534890,8843890
7310,2021-04-22,3,1,7310000,1535100,8845100
7311,2021-04-21,3,2,7311000,1535310,8846310
7312,2021-02-05,1,1,7312000,1535520,8847520
7313,2024-12-07,2,2,7313000,1535730,8848730
7314,2021-04-02,2,1,7314000,1535940,8849940
7315,2022-05-18,1,3,7315000,1536150,8851150
7316,2021-05-15,3,2,7316000,1536360,8852360
7317,2024-10-22,1,2,7317000,1536570,8853570
7318,2021-04-02,2,3,7318000,1536780,8854780
7319,2022-10-07,3,3,7319000,1536990,8855990
7320,2024-09-30,2,2,7320000,1537200,8857200
7321,2023-01-05,3,1,7321000,1537410,8858410
7322,2023-06-25,2,2,7322000,1537620,8859620
7323,2022-10-13,3,1,7323000,1537830,8860830
7324,2020-05-04,3,1,7324000,1538040,8862040
7325,2023-09-04,2,1,7325000,1538250,8863250
7326,2024-05-19,2,1,7326000,1538460,8864460
7327,2023-09-11,1,1,7327000,1538670,8865670
7328,2020-01-27,3,2,7328000,1538880,8866880
7329,2022-05-03,3,1,7329000,1539090,8868090
7330,2022-01-06,2,3,7330000,1539300,8869300
7331,2021-03-31,3,2,7331000,1539510,8870510
7332,2020-12-28,2,3,7332000,1539720,8871720
7333,2022-02-28,2,1,7333000,1539930,8872930
7334,2022-07-25,2,2,7334000,1540140,8874140
7335,2024-08-08,2,3,7335000,1540350,8875350
7336,2023-05-18,3,3,7336000,1540560,8876560
7337,2022-06-09,1,2,7337000,1540770,8877770
7338,2023-02-09,2,2,7338000,1540980,8878980
7339,2024-12-27,2,2,7339000,1541190,8880190
7340,2022-02-24,1,3,7340000,1541400,8881400
7341,2023-12-06,3,1,7341000,1541610,8882610
7342,2021-10-04,1,2,7342000,1541820,8883820
7343,2024-06-05,2,1,7343000,1542030,8885030
7344,2022-11-29,3,3,7344000,1542240,8886240
7345,2023-11-08,3,2,7345000,1542450,8887450
7346,2024-01-08,2,2,7346000,1542660,8888660
7347,2022-08-07,1,2,7347000,1542870,8889870
7348,2024-07-12,3,1,7348000,1543080,8891080
7349,2020-09-12,1,3,7349000,1543290,8892290
7350,2023-04-28,3,2,7350000,1543500,8893500
7351,2022-03-19,3,1,7351000,1543710,8894710
7352,2021-06-02,2,2,7352000,1543920,8895920
7353,2024-05-25,3,1,7353000,1544130,8897130
7354,2024-04-09,2,1,7354000,1544340,8898340
7355,2023-03-02,2,1,7355000,1544550,8899550
7356,2024-05-15,1,3,7356000,1544760,8900760
7357,2021-03-13,3,1,7357000,1544970,8901970
7358,2024-03-25,2,3,7358000,1545180,8903180
7359,2022-12-20,3,3,7359000,1545390,8904390
7360,2023-01-04,3,1,7360000,1545600,8905600
7361,2023-05-23,1,2,7361000,1545810,8906810
7362,2020-08-12,2,2,7362000,1546020,8908020
7363,2023-11-19,1,1,7363000,1546230,8909230
7364,2020-06-14,1,2,7364000,1546440,8910440
7365,2021-04-08,2,3,7365000,1546650,8911650
7366,2022-10-06,1,2,7366000,1546860,8912860
7367,2021-06-06,2,1,7367000,1547070,8914070
7368,2022-02-06,2,3,7368000,1547280,8915280
7369,2022-07-04,1,2,7369000,1547490,8916490
7370,2022-09-01,1,2,7370000,1547700,8917700
7371,2023-02-25,3,1,7371000,1547910,8918910
7372,2020-09-08,2,2,7372000,1548120,8920120
7373,2021-12-14,1,1,7373000,1548330,8921330
7374,2021-11-16,1,3,7374000,1548540,8922540
7375,2023-08-27,2,1,7375000,1548750,8923750
7376,2020-02-28,1,3,7376000,1548960,8924960
7377,2022-11-01,1,2,7377000,1549170,8926170
7378,2024-10-13,2,2,7378000,1549380,8927380
7379,2024-03-07,1,2,7379000,1549590,8928590
7380,2024-08-15,2,3,7380000,1549800,8929800
7381,2024-04-04,3,1,7381000,1550010,8931010
7382,2020-03-20,3,3,7382000,1550220,8932220
7383,2024-05-03,3,1,7383000,1550430,8933430
7384,2022-12-13,3,3,7384000,1550640,8934640
7385,2023-01-12,2,2,7385000,1550850,8935850
7386,2022-09-11,3,2,7386000,1551060,8937060
7387,2020-02-14,1,3,7387000,1551270,8938270
7388,2022-02-10,2,2,7388000,1551480,8939480
7389,2023-05-30,3,3,7389000,1551690,8940690
7390,2020-02-14,2,1,7390000,1551900,8941900
7391,2022-02-25,1,1,7391000,1552110,8943110
7392,2023-08-31,3,2,7392000,1552320,8944320
7393,2021-07-06,1,2,7393000,1552530,8945530
7394,2023-08-18,3,3,7394000,1552740,8946740
7395,2021-11-23,3,1,7395000,1552950,8947950
7396,2022-09-03,1,3,7396000,1553160,8949160
7397,2021-01-06,3,1,7397000,1553370,8950370
7398,2023-11-02,2,1,7398000,1553580,8951580
7399,2024-04-15,1,2,7399000,1553790,8952790
7400,2020-12-15,3,2,7400000,1554000,8954000
7401,2022-05-03,2,1,7401000,1554210,8955210
7402,2023-09-14,3,1,7402000,1554420,8956420
7403,2022-09-21,3,3,7403000,1554630,8957630
7404,2023-01-22,2,1,7404000,1554840,8958840
7405,2021-06-08,1,3,7405000,1555050,8960050
7406,2020-12-19,3,3,7406000,1555260,8961260
7407,2020-06-01,3,3,7407000,1555470,8962470
7408,2021-01-13,2,3,7408000,1555680,8963680
7409,2024-07-05,3,1,7409000,1555890,8964890
7410,2024-03-21,3,2,7410000,1556100,8966100
7411,2024-11-18,1,2,7411000,1556310,8967310
7412,2024-01-02,1,2,7412000,1556520,8968520
7413,2023-08-25,1,3,7413000,1556730,8969730
7414,2020-09-04,3,2,7414000,1556940,8970940
7415,2021-06-05,3,2,7415000,1557150,8972150
7416,2023-01-18,1,2,7416000,1557360,8973360
7417,2021-09-19,1,1,7417000,1557570,8974570
7418,2020-12-03,3,2,7418000,1557780,8975780
7419,2024-05-20,3,2,7419000,1557990,8976990
7420,2022-05-24,2,1,7420000,1558200,8978200
7421,2024-05-13,1,1,7421000,1558410,8979410
7422,2023-06-25,3,3,7422000,1558620,8980620
7423,2021-07-18,3,3,7423000,1558830,8981830
7424,2024-01-14,2,1,7424000,1559040,8983040
7425,2020-02-17,1,1,7425000,1559250,8984250
7426,2020-11-27,3,1,7426000,1559460,8985460
7427,2023-10-17,3,3,7427000,1559670,8986670
7428,2020-01-06,3,1,7428000,1559880,8987880
7429,2023-04-24,1,1,7429000,1560090,8989090
7430,2021-05-07,1,1,7430000,1560300,8990300
7431,2022-03-08,1,3,7431000,1560510,8991510
7432,2023-05-22,1,1,7432000,1560720,8992720
7433,2022-10-15,2,3,7433000,1560930,8993930
7434,2021-06-07,3,1,7434000,1561140,8995140
7435,2020-04-05,2,1,7435000,1561350,8996350
7436,2023-08-31,1,2,7436000,1561560,8997560
7437,2020-09-27,1,2,7437000,1561770,8998770
7438,2021-11-06,1,3,7438000,1561980,8999980
7439,2022-11-09,1,2,7439000,1562190,9001190
7440,2024-08-08,3,3,7440000,1562400,9002400
7441,2021-05-10,3,2,7441000,1562610,9003610
7442,2023-11-01,1,3,7442000,1562820,9004820
7443,2024-10-22,2,1,7443000,1563030,9006030
7444,2020-11-29,2,1,7444000,1563240,9007240
7445,2020-07-26,2,3,7445000,1563450,9008450
7446,2023-12-18,3,1,7446000,1563660,9009660
7447,2022-06-27,2,1,7447000,1563870,9010870
7448,2022-05-15,2,1,7448000,1564080,9012080
7449,2024-12-21,3,2,7449000,1564290,9013290
7450,2024-07-16,2,1,7450000,1564500,9014500
7451,2021-03-13,1,3,7451000,1564710,9015710
7452,2021-03-03,2,2,7452000,1564920,9016920
7453,2022-10-19,2,2,7453000,1565130,9018130
7454,2021-07-26,1,1,7454000,1565340,9019340
7455,2021-09-20,3,1,7455000,1565550,9020550
7456,2022-08-21,2,1,7456000,1565760,9021760
7457,2023-04-11,3,2,7457000,1565970,9022970
7458,2023-05-06,2,1,7458000,1566180,9024180
7459,2024-04-20,1,2,7459000,1566390,9025390
7460,2023-12-07,1,1,7460000,1566600,9026600
7461,2023-05-12,3,3,7461000,1566810,9027810
7462,2023-01-12,1,2,7462000,1567020,9029020
7463,2020-08-24,2,1,7463000,1567230,9030230
7464,2023-11-30,2,2,7464000,1567440,9031440
7465,2022-10-06,2,2,7465000,1567650,9032650
7466,2021-03-06,1,2,7466000,1567860,9033860
7467,2023-08-16,2,1,7467000,1568070,9035070
7468,2024-10-30,1,3,7468000,1568280,9036280
7469,2024-11-09,3,2,7469000,1568490,9037490
7470,2024-07-10,1,2,7470000,1568700,9038700
7471,2020-10-04,2,3,7471000,1568910,9039910
7472,2024-05-11,2,3,7472000,1569120,9041120
7473,2022-04-28,3,1,7473000,1569330,9042330
7474,2021-11-18,3,2,7474000,1569540,9043540
7475,2024-06-20,1,1,7475000,1569750,9044750
7476,2021-07-22,3,3,7476000,1569960,9045960
7477,2023-03-19,3,1,7477000,1570170,9047170
7478,2023-06-01,3,2,7478000,1570380,9048380
7479,2024-10-31,3,1,7479000,1570590,9049590
7480,2020-06-23,3,3,7480000,1570800,9050800
7481,2020-03-18,2,2,7481000,1571010,9052010
7482,2024-01-18,1,2,7482000,1571220,9053220
7483,2021-09-08,3,3,7483000,1571430,9054430
7484,2020-12-30,3,2,7484000,1571640,9055640
7485,2020-09-03,2,1,7485000,1571850,9056850
7486,2020-03-12,1,1,7486000,1572060,9058060
7487,2021-12-07,2,1,7487000,1572270,9059270
7488,2024-05-08,2,3,7488000,1572480,9060480
7489,2024-10-18,1,1,7489000,1572690,9061690
7490,2023-06-20,2,2,7490000,1572900,9062900
7491,2022-12-19,3,3,7491000,1573110,9064110
7492,2021-07-25,3,1,7492000,1573320,9065320
7493,2021-07-19,3,2,7493000,1573530,9066530
7494,2020-12-30,3,2,7494000,1573740,9067740
7495,2020-06-17,3,1,7495000,1573950,9068950
7496,2024-04-16,3,2,7496000,1574160,9070160
7497,2021-06-18,3,3,7497000,1574370,9071370
7498,2024-04-05,3,2,7498000,1574580,9072580
7499,2021-12-31,2,3,7499000,1574790,9073790
7500,2021-04-09,2,3,7500000,1575000,9075000
7501,2020-04-24,3,3,7501000,1575210,9076210
7502,2020-01-27,2,3,7502000,1575420,9077420
7503,2024-06-17,1,1,7503000,1575630,9078630
7504,2024-01-05,2,3,7504000,1575840,9079840
7505,2024-01-25,2,2,7505000,1576050,9081050
7506,2022-07-05,1,3,7506000,1576260,9082260
7507,2021-10-27,3,1,7507000,1576470,9083470
7508,2024-04-11,1,2,7508000,1576680,9084680
7509,2021-06-02,2,2,7509000,1576890,9085890
7510,2021-05-31,3,3,7510000,1577100,9087100
7511,2023-02-10,1,2,7511000,1577310,9088310
7512,2022-07-17,3,2,7512000,1577520,9089520
7513,2021-02-04,1,3,7513000,1577730,9090730
7514,2022-04-05,3,2,7514000,1577940,9091940
7515,2020-05-06,3,2,7515000,1578150,9093150
7516,2022-03-11,3,1,7516000,1578360,9094360
7517,2024-02-02,2,2,7517000,1578570,9095570
7518,2022-03-19,1,1,7518000,1578780,9096780
7519,2021-11-17,3,3,7519000,1578990,9097990
7520,2023-10-23,2,1,7520000,1579200,9099200
7521,2024-11-06,1,2,7521000,1579410,9100410
7522,2023-07-08,3,3,7522000,1579620,9101620
7523,2022-10-14,3,1,7523000,1579830,9102830
7524,2021-10-15,1,2,7524000,1580040,9104040
7525,2022-11-25,1,2,7525000,1580250,9105250
7526,2023-01-08,3,1,7526000,1580460,9106460
7527,2022-02-22,1,3,7527000,1580670,9107670
7528,2022-11-12,2,3,7528000,1580880,9108880
7529,2020-09-10,3,1,7529000,1581090,9110090
7530,2021-05-18,1,2,7530000,1581300,9111300
7531,2020-03-12,3,3,7531000,1581510,9112510
7532,2021-09-22,2,3,7532000,1581720,9113720
7533,2021-12-28,1,3,7533000,1581930,9114930
7534,2023-04-23,2,1,7534000,1582140,9116140
7535,2023-07-21,3,1,7535000,1582350,9117350
7536,2024-06-05,3,1,7536000,1582560,9118560
7537,2020-01-04,2,2,7537000,1582770,9119770
7538,2020-01-04,3,3,7538000,1582980,9120980
7539,2021-07-27,1,3,7539000,1583190,9122190
7540,2022-11-14,2,1,7540000,1583400,9123400
7541,2021-12-10,3,2,7541000,1583610,9124610
7542,2020-11-19,1,2,7542000,1583820,9125820
7543,2024-03-05,2,1,7543000,1584030,9127030
7544,2020-03-06,1,2,7544000,1584240,9128240
7545,2023-07-10,2,3,7545000,1584450,9129450
7546,2023-01-09,3,2,7546000,1584660,9130660
7547,2021-01-14,3,2,7547000,1584870,9131870
7548,2021-02-20,3,1,7548000,1585080,9133080
7549,2022-12-05,2,2,7549000,1585290,9134290
7550,2022-07-03,1,3,7550000,1585500,9135500
7551,2023-05-23,1,2,7551000,1585710,9136710
7552,2023-11-22,3,1,7552000,1585920,9137920
7553,2021-11-23,2,1,7553000,1586130,9139130
7554,2022-11-29,3,1,7554000,1586340,9140340
7555,2022-01-14,2,1,7555000,1586550,9141550
7556,2020-06-09,3,1,7556000,1586760,9142760
7557,2024-04-06,3,2,7557000,1586970,9143970
7558,2024-08-03,3,2,7558000,1587180,9145180
7559,2022-10-29,3,3,7559000,1587390,9146390
7560,2024-02-13,1,2,7560000,1587600,9147600
7561,2022-09-18,1,3,7561000,1587810,9148810
7562,2021-01-01,1,3,7562000,1588020,9150020
7563,2022-07-30,2,1,7563000,1588230,9151230
7564,2024-09-29,1,1,7564000,1588440,9152440
7565,2023-02-11,3,3,7565000,1588650,9153650
7566,2024-10-26,1,2,7566000,1588860,9154860
7567,2023-02-04,1,3,7567000,1589070,9156070
7568,2023-01-18,3,1,7568000,1589280,9157280
7569,2023-08-05,1,1,7569000,1589490,9158490
7570,2023-12-05,1,1,7570000,1589700,9159700
7571,2024-09-12,3,2,7571000,1589910,9160910
7572,2022-12-28,1,2,7572000,1590120,9162120
7573,2021-06-06,1,2,7573000,1590330,9163330
7574,2020-05-06,3,1,7574000,1590540,9164540
7575,2020-07-04,3,3,7575000,1590750,9165750
7576,2022-08-31,1,2,7576000,1590960,9166960
7577,2020-07-14,3,3,7577000,1591170,9168170
7578,2023-06-29,1,2,7578000,1591380,9169380
7579,2021-02-22,2,3,7579000,1591590,9170590
7580,2020-03-28,2,3,7580000,1591800,9171800
7581,2021-12-12,3,2,7581000,1592010,9173010
7582,2020-05-09,3,3,7582000,1592220,9174220
7583,2022-12-26,1,1,7583000,1592430,9175430
7584,2024-12-11,3,3,7584000,1592640,9176640
7585,2024-10-04,1,2,7585000,1592850,9177850
7586,2020-08-20,3,3,7586000,1593060,9179060
7587,2022-12-13,1,1,7587000,1593270,9180270
7588,2022-11-20,1,1,7588000,1593480,9181480
7589,2022-08-08,3,1,7589000,1593690,9182690
7590,2023-05-04,2,2,7590000,1593900,9183900
7591,2020-08-10,3,2,7591000,1594110,9185110
7592,2023-07-20,1,3,7592000,1594320,9186320
7593,2024-05-16,2,1,7593000,1594530,9187530
7594,2023-11-27,2,3,7594000,1594740,9188740
7595,2024-03-27,3,2,7595000,1594950,9189950
7596,2021-01-06,2,3,7596000,1595160,9191160
7597,2023-08-19,2,2,7597000,1595370,9192370
7598,2024-12-24,2,1,7598000,1595580,9193580
7599,2023-12-12,2,1,7599000,1595790,9194790
7600,2023-05-04,1,1,7600000,1596000,9196000
7601,2023-12-23,2,3,7601000,1596210,9197210
7602,2024-05-02,2,2,7602000,1596420,9198420
7603,2022-10-03,2,3,7603000,1596630,9199630
7604,2021-08-01,1,3,7604000,1596840,9200840
7605,2021-09-09,3,1,7605000,1597050,9202050
7606,2021-06-30,3,3,7606000,1597260,9203260
7607,2021-10-12,1,1,7607000,1597470,9204470
7608,2022-03-13,1,3,7608000,1597680,9205680
7609,2022-06-12,3,2,7609000,1597890,9206890
7610,2021-03-18,1,2,7610000,1598100,9208100
7611,2024-10-05,2,2,7611000,1598310,9209310
7612,2024-08-13,2,1,7612000,1598520,9210520
7613,2023-01-06,3,3,7613000,1598730,9211730
7614,2024-12-02,3,2,7614000,1598940,9212940
7615,2024-03-04,2,3,7615000,1599150,9214150
7616,2022-08-31,3,1,7616000,1599360,9215360
7617,2020-07-30,1,2,7617000,1599570,9216570
7618,2020-05-16,1,2,7618000,1599780,9217780
7619,2024-06-26,2,3,7619000,1599990,9218990
7620,2024-09-04,2,3,7620000,1600200,9220200
7621,2020-11-12,3,2,7621000,1600410,9221410
7622,2020-08-03,2,3,7622000,1600620,9222620
7623,2022-01-13,1,3,7623000,1600830,9223830
7624,2021-06-17,1,3,7624000,1601040,9225040
7625,2021-02-12,1,1,7625000,1601250,9226250
7626,2023-09-18,3,3,7626000,1601460,9227460
7627,2024-04-20,1,1,7627000,1601670,9228670
7628,2023-01-09,1,1,7628000,1601880,9229880
7629,2021-06-22,2,2,7629000,1602090,9231090
7630,2020-08-19,1,2,7630000,1602300,9232300
7631,2020-01-14,3,1,7631000,1602510,9233510
7632,2023-08-02,1,3,7632000,1602720,9234720
7633,2023-11-21,3,3,7633000,1602930,9235930
7634,2023-03-08,3,1,7634000,1603140,9237140
7635,2023-01-04,3,3,7635000,1603350,9238350
7636,2020-07-23,3,3,7636000,1603560,9239560
7637,2024-06-28,2,2,7637000,1603770,9240770
7638,2024-10-21,3,3,7638000,1603980,9241980
7639,2024-08-09,1,2,7639000,1604190,9243190
7640,2022-10-23,3,3,7640000,1604400,9244400
7641,2023-05-21,2,1,7641000,1604610,9245610
7642,2023-05-24,1,3,7642000,1604820,9246820
7643,2023-08-01,1,3,7643000,1605030,9248030
7644,2021-10-12,3,2,7644000,1605240,9249240
7645,2021-09-24,1,2,7645000,1605450,9250450
7646,2023-05-20,1,1,7646000,1605660,9251660
7647,2024-09-17,3,3,7647000,1605870,9252870
7648,2020-06-05,2,3,7648000,1606080,9254080
7649,2023-01-06,1,3,7649000,1606290,9255290
7650,2023-03-27,3,2,7650000,1606500,9256500
7651,2021-12-27,3,2,7651000,1606710,9257710
7652,2021-08-05,3,1,7652000,1606920,9258920
7653,2024-09-11,2,1,7653000,1607130,9260130
7654,2022-01-07,1,3,7654000,1607340,9261340
7655,2021-03-01,2,1,7655000,1607550,9262550
7656,2023-09-10,1,3,7656000,1607760,9263760
7657,2023-10-27,3,3,7657000,1607970,9264970
7658,2022-11-17,1,1,7658000,1608180,9266180
7659,2023-01-06,3,1,7659000,1608390,9267390
7660,2024-09-15,3,3,7660000,1608600,9268600
7661,2022-01-02,2,3,7661000,1608810,9269810
7662,2023-09-16,1,3,7662000,1609020,9271020
7663,2021-08-28,2,3,7663000,1609230,9272230
7664,2023-12-13,1,2,7664000,1609440,9273440
7665,2024-08-07,2,2,7665000,1609650,9274650
7666,2023-06-08,1,1,7666000,1609860,9275860
7667,2022-11-07,3,2,7667000,1610070,9277070
7668,2020-07-05,3,1,7668000,1610280,9278280
7669,2020-04-24,1,1,7669000,1610490,9279490
7670,2022-08-23,2,1,7670000,1610700,9280700
7671,2020-09-14,1,3,7671000,1610910,9281910
7672,2020-08-07,3,1,7672000,1611120,9283120
7673,2020-07-04,3,2,7673000,1611330,9284330
7674,2024-06-04,2,3,7674000,1611540,9285540
7675,2023-02-17,1,3,7675000,1611750,9286750
7676,2020-01-29,3,2,7676000,1611960,9287960
7677,2023-11-18,1,1,7677000,1612170,9289170
7678,2023-03-24,1,2,7678000,1612380,9290380
7679,2021-09-20,1,1,7679000,1612590,9291590
7680,2023-04-26,1,3,7680000,1612800,9292800
7681,2024-06-05,2,2,7681000,1613010,9294010
7682,2020-09-28,2,3,7682000,1613220,9295220
7683,2021-10-24,2,2,7683000,1613430,9296430
7684,2024-12-17,1,1,7684000,1613640,9297640
7685,2021-02-01,3,2,7685000,1613850,9298850
